Customer Code,Name ,April,April Achv.,May,May Achv.,June,June Achv.,July,July Achv.,August,August Achv.,September,September Achv.,October,October Achv.,November,November Achv.,December,December Achv.,January,January Achv.,February,February Achv.,March,March Achv.
SDNE04503,SALMAN HARDWARE (RSSS240),4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0
SDNE04511,GULSHAN TRADING (RSSG079),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE04512,LASKAR TRADERS (HUSSAIN) (RSSL073),5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0,5.5,0
SDNE04513,JATAN ENTERPRISE (RSSJ055),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE04516,MAZUMDER TRADERS (NOSIR) (RSSM360),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE04522,PRABHA GLASS HOUSE (RSSP104),4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0,4.95,0
SDNE04524,SAUVIK PAUL (RSSS329),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE04533,JAYANTA HARDWARE (JAYANTA) (RSSJ056),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE04547,HUSSAIN STORES (RSSH065),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE04577,M MYLLIEM (RSSM271),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE04588,J K HARDWARE (RSSJ111),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04591,L PYNGROPE HARDWARE (RSSL032),23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0
SDNE04594,N SHANPRU (RSSN091),55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0
SDNE04598,B KHARBANGNGAR,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04616,M BAMON,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE04617,D M MAWLEIN (RSSD107),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04621,K S B SYIEM (RSSK080),32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0
SDNE04623,M KHARMUMNUID (RSSM314),23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0
SDNE04631,S.THABAH (RSSS353),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE04638,KHYLLEP ENTERPRISE (RSSK107),27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0,27,0
SDNE04653,M SOHKHWAI,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE04664,NANGSAN HARDWARE,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
SDNE04681,S DKHAR (RSSS236),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE04686,R NONGSIEJ (RSSR113),23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0
SDNE04692,K K DEWSAW (RSSK063),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04694,M K NONGSIEJ (RSSM193),23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0,23,0
SDNE04697,K LYNGDOH (RSSK077),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE04698,P NONGSIEJ (RSSP076),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE04704,KRENLY K DEWSAW (RSSK064),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04730,KOLINA LYNGKHOI (RSSK078),90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0,90,0
SDNE04731,MORA NONGPHUD (RSSM216),38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0
SDNE04735,STAN NONGRUM (RSSS237),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE04743,TWILBIOLIN MARTHONG (RSST034),38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0,38,0
SDNE04754,TARIANG BROTHER (RSST056),26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE04756,B.M ENTERPRISE (RSSB173),32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0
SDNE04769,BALAJI HARDWARE (HARI) (RSSB174),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE04776,S K HARDWARE (RSSS258),12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE04783,PAKYNTEIN HARDWARE (RSSP086),42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0,42,0
SDNE04784,POMULA HARDWARE (RSSP064),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE04796,UMATI STORE (RSSU010),32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0,32,0
SDNE08650,KHUMAN ENTERPRISES,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE04805,KHUMAN ENTERPRISE (RSSK117),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE04813,YAI TRADERS (RSSY003),100,680,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
SDNE04816,DS ENTERPRISES (RSSD053),320,0,320,0,320,0,320,0,320,0,320,0,320,0,320,0,320,0,320,0,320,0,320,0
SDNE04831,KESHO ENTERPRISES (RSSK058),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE04832,KN SONS VARIETY STORE (RSSK042),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE04847,ANIL HARDWARE (RSSA122),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE04851,KOUBRU STEEL (RSSK115),26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0,26,0
SDNE04855,GUNGUN ENTERPRISES (RSSG029),420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0,420,0
SDNE04856,OK JS SONS ENTERPRISE (RSSO002),450,1860,450,0,450,0,450,0,450,0,450,0,450,0,450,0,450,0,450,0,450,0,450,0
SDNE04858,A SAKA AND SONS (RSSA062),350,0,350,0,350,0,350,0,350,0,350,0,350,0,350,0,350,0,350,0,350,0,350,0
SDNE04859,RK BROTHERS ENTERPRISES (RSSR044),80,340,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
SDNE04862,E K ENTERPRISES (RSSE007),250,0,250,0,250,0,250,0,250,0,250,0,250,0,250,0,250,0,250,0,250,0,250,0
SDNE04882,M M TRADER (RSSM125),85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0
SDNE04891,STAR ENTERPRISES (RSSS109),17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
SDNE04892,A B HARDWARE (RSSA061),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE04895,RAJU HARDWARES (RSSR087),17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0
SDNE04897,SHREE GANESH STEEL (RSSS118),140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0,140,0
SDNE04902,K T ENTERPRISES (RSSK040),260,800,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0,260,0
SDNE04911,RK SONS STEEL STORE (RSSR090),25,400,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE04912,RINGKU HARDWARE (HANGLEM) (RSSR049),80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
SDNE04950,DHANESHWORI TRADER (RSSD141),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE04962,TIDDIM STEEL (RSST017),100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
SDNE04970,L B STEEL HOUSE (RSSL020),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE04975,L MUHINDRO HARDWARE STORE (RSSL034),39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0,39,0
SDNE04978,SEEMA AGENCY (RSSS193),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE04990,SHARAT STEEL & HARDWARE (RSSS107),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05024,ROHIT IRON STORE (RSSR050),70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE05025,SAPAM HARDWARE AND STEEL STORE (RSSS192),7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
SDNE05036,G M ENTERPRISES (RSSG048),85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0,85,0
SDNE05038,J K ENTERPRISES (RSSJ031),100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0
SDNE05039,K T STEEL (RSSK041),35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE05045,MUAN CEMENT AND STEEL (RSSM302),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE05058,VENGNUAM ENTERPRISE (RSSV008),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05071,I J CEMENT STEEL & HARDWARE (RSSI024),40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05073,JENT HOUSE (RSSJ057),37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0
SDNE05075,SHANTI YENG ENTERPRISES (RSSS195),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05271,MANIK HARDWARE (MAINUL) (RSSM102),96,480,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0,96,0
SDNE05275,BABA STORE (RSSB101),21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
SDNE05287,SAHU STORE (RSSS129),72,500,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0,72,0
SDNE05291,DAS STORE (RSSD045),156,400,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0,156,0
SDNE05363,RUPAHI HARDWARE,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0,21,0
SDNE05365,OM SHREE HARDWARE (RSSO006),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05366,I ALI STORE (RSSI003),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05367,MAMATA STORE (RSSM020),1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0,1.05,0
SDNE05370,SONITPUR HARDWARE (RSSS026),19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0,19.95,0
SDNE05372,ISAAN HARDWARE (RSSI001),5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05376,J.K. ENTERPRISE (RSSJ005),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05377,BANIA HARDWARE STORE (RSSB194),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05378,PRATIMA HARDWARE (JAYANTA) (RSSP051),14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0,14.7,0
SDNE05379,GOGOI HARDWARE & KRISHI BHANDAR (RSSG043),39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0,39.51111111,0
SDNE05380,DURGA HARDWARE (DIPLU) (RSSD070),33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0,33.05555556,0
SDNE05382,BAJRANG HARDWARE (RSSB164),67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0,67.19222222,0
SDNE05383,MAHESWARI HARDWARE STORES (RUCHIT) (RSSM169),37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0,37.95555556,0
SDNE05386,RPS ENTERPRISE (RSSR109),70,0,70,798,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0
SDNE05400,TRIDEV HARDWARE STORE (RSST030),80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0,80.88888889,0
SDNE05405,MAA HARDWARE STORE (DIMPUL) (RSSM242),41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0,41.37777778,0
SDNE05423, SRI BALAJI HARDWARE,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0,4.2,0
SDNE05425,SANGAM STEEL & CEMENT CENTRE,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0,8.244444444,0
SDNE05448,KAZI JAHAN HARDWARE (RSSK104),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05451,NATH HARDWARE (ABHIJIT) (RSSN063),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05455,M A TRADERS (RSSM186),44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0,44,0
SDNE05479,ANIL TRADERS (RSSA123),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE05480,LASKAR TRADERS (TUTA) (RSSL040),77,0,77,0,77,0,77,0,77,0,77,0,77,0,77,0,77,0,77,0,77,0,77,0
SDNE05482,MAZUMDER HARDWARE (FAKRUL) (RSSM252),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE05490,SAJJAN KUMAR AGARWAL (RSS),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05508,MAA HARDWARE,30,0,30,500,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05514,SUDARSHAN HARDWARE,5,0,5,100,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05518,LAXMI HARDWARE,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE05519,G.D. HARDWARE,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05535,BOLMIKI HARDWARE,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
SDNE05561,HANUMAN HARDWARE,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05567,SIDDHI VINAYAK HARDWARE (RSSS285),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05569,ABHIJIT HARDWARE ,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE05576,MABAVA HARDWARE,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05580,G R HARDWARE ,40,0,40,300,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05581,G N K ENTERPRISE ,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05582,HERO HARDWARE ,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
SDNE05583,DEEPAK HARDWARE ,10,0,10,250,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05590,PA ENTERPRISE,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
SDNE05596,DEKA STORE ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05605,BALAJI HARDWARE,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
SDNE05607,POPULAR HARDWARE,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05617,MEGHALI HARDWARE & STEEL FABRICATION (RSSM062),20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05623,S ISLAM HARDWARE ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05631,GOPAL HARDWARE ,15,0,15,150,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05632,MAHENDRA HARDWARE ,22,0,22,200,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05633,JUNMONI KHUNMONI HARDWARE ,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05634,NEW LAXMI Hardware,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05646,RASARAJ ENTERPRISE ,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05652,JAMUNA HARDWARE,15,0,15,100,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05657,ANIK HARDWARE,30,0,30,340,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05659,ANKIT HARDWARE,20,0,20,100,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05665,PURANIGUDAM HARDWARE (RSSP032),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05674,CHOWDHURY HARDWARE,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE05681,SARMA HARDWARE (PREM) ,10,0,10,30,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05684,JANANI HARDWARE ,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05687,ANSHU HARDWARE ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05692,A M ENTERPRISE ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05693,SARMAH HARDWARE (TIKEN) ,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0
SDNE05694,TINA ENTTERPRISE ,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE05696,SANTOSH STORE ,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05697,J .U. AHMED HARDWARE ,15,0,15,300,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05699,RAJA HARDWARE ,10,0,10,150,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05700,DEEPJYOTI HARDWARE ,10,0,10,50,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05701,NATH HARDWARE (PRADIP) (RSSN017),10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0
SDNE05702,SHREE KRISHNS GLASS HOUSE & HARDWARE ,13,0,13,200,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0
SDNE05708,SUNIL HARDWARE,40,0,40,950,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0,40,0
SDNE05709,BROTHER HARDWARE,25,0,25,100,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE05713,SUHANA HARDWARE (RSSS062),30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05718,ENTIHAS PRADHANI HARDWARE,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE05720,MUSLEM HARDWARE ,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05723,MANJUR HARDWARE ,25,0,25,300,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE05724,BILLAH HARDWARE ,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE05726,ALAM ENTERPRISE (ASHRAFUL) ,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05727,M ALOM HARDWARE ,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05728,ASSAM ENTERPRISE ,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
SDNE05731,RAJ HARDWARE (KAILASH) ,15,0,15,200,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05734,SHIV ENTERPRISE ,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE05738,RAJ STORE ,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0,35,0
SDNE05740,SANKAR HARDWARE,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE05741,SANJOY HARDWARE ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05742,SRI SRI KRISHNA HARDWARE ,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0
SDNE05743,MARUTI HARDWARE ,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0
SDNE05745,MAA HARDWARE (JITU) ,80,0,80,700,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
SDNE05748,DIP KUMAR HARDWARE ,80,0,80,1500,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0,80,0
SDNE05752,DEKA ENTERPRISE (RAJAMAYANG) (RSSD040),55,0,55,100,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0,55,0
SDNE05753,MEDHI STORE ,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0,45,0
SDNE05754,DEKA HARDWARE (RUDRA) ,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05755,SARMAH HARDWARE (JYOTI) ,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0
SDNE05756,PAUL HARDWARE (RSSP023),37,0,37,200,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0,37,0
SDNE05759,NATH BROTHERS HARDWARE (RSSN016),15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0
SDNE05762,PRARTHANA HARDWARE (RSSP015),25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0,25,0
SDNE05763,B N U ENTERPRISE ,30,0,30,100,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0
SDNE05769,NIHARIKA TRADING (RSSN092),27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0,27.5,0
SDNE05770,LASKAR TRADERS (MOINUL) (RSSL081),16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0,16.5,0
SDNE05775,MEERA ENTERPRISE (RSSM385),33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0
SDNE05777,RAJASHREE HARDWARE (RSSR107),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05785,NATIONAL TRADERS (CHOUDHURY) (RSSN112),22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0,22,0
SDNE05793,A TRADERS (RSSA170),11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
SDNE05802,ASHIM DEBNATH (RSSA203),18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE05810,SHREE ANNAPURNA TRADERS,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0
SDNE05844,M B HARDWARE (RSSM099),48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0,48,0
